"age","dob_year","gender","friend_count","likes","likes_received"
38,1975,"female",80,281,104
37,1976,"female",53,265,234
15,1998,"female",260,481,253
46,1967,"male",275,521,363
14,1999,"male",639,119,127
18,1995,"male",802,746,2618
56,1957,"female",80,116,241
30,1983,"female",329,116,197
33,1980,"male",110,207,117
60,1953,"female",192,503,524
19,1994,"male",237,177,281
17,1996,"female",2312,1005,497
25,1988,"female",314,517,507
53,1960,NA,73,1808,1566
15,1998,"male",608,2593,2240
21,1992,"female",446,114,195
24,1989,"female",171,386,364
23,1990,"female",759,216,103
18,1995,"male",182,394,255
54,1959,"male",91,286,125
40,1973,"female",112,147,115
51,1962,"female",233,690,251
34,1979,"female",634,785,994
17,1996,"female",562,1128,176
45,1968,"female",63,200,245
59,1954,"female",133,296,141
18,1995,"female",537,185,120
17,1996,"female",202,138,330
40,1973,"female",78,171,162
45,1968,"female",214,225,342
31,1982,"female",184,749,521
25,1988,"male",142,252,150
17,1996,"male",502,133,260
25,1988,"female",499,112,252
65,1948,"female",299,634,677
35,1978,"female",107,121,325
30,1983,"female",161,142,230
41,1972,"female",309,260,168
23,1990,"female",270,503,263
15,1998,"female",248,303,742
18,1995,"female",2624,580,528
15,1998,"male",487,556,416
18,1995,"female",493,2039,729
54,1959,"male",88,347,213
19,1994,"female",294,214,156
18,1995,"female",391,227,240
19,1994,"male",1623,3301,4734
22,1991,"male",362,1089,678
17,1996,"female",205,915,695
14,1999,"female",550,126,284
41,1972,"female",235,1071,403
18,1995,"female",252,380,210
64,1949,"male",176,159,221
22,1991,"female",592,105,259
38,1975,"female",188,351,241
15,1998,"female",317,1360,697
43,1970,"female",120,329,312
57,1956,"female",163,350,330
20,1993,"female",761,299,217
28,1985,"female",787,1635,760
50,1963,"female",231,1207,738
23,1990,"male",296,148,567
56,1957,"male",160,523,244
63,1950,"female",85,116,122
21,1992,"female",68,221,131
32,1981,"male",402,333,536
49,1964,"female",137,575,111
19,1994,"female",3951,862,3032
16,1997,"male",346,309,142
20,1993,"female",838,1021,501
19,1994,"male",886,287,434
25,1988,"male",194,503,262
27,1986,"male",404,510,463
21,1992,"male",1584,194,541
16,1997,"female",1234,312,452
50,1963,"female",312,3527,1592
17,1996,"male",432,152,215
15,1998,"male",306,842,130
36,1977,"female",308,146,193
17,1996,"male",639,216,480
20,1993,"female",201,207,129
49,1964,"female",146,150,116
27,1986,"female",629,178,685
21,1992,"male",124,209,152
19,1994,"female",347,808,144
14,1999,"female",209,763,1324
27,1986,"male",161,940,2578
41,1972,"female",244,990,872
58,1955,"female",990,176,150
29,1984,"female",422,288,403
17,1996,"male",130,645,332
14,1999,"female",279,995,556
47,1966,"female",276,407,174
25,1988,"male",198,131,120
35,1978,"female",97,102,161
20,1993,"male",185,216,147
25,1988,"female",135,140,209
43,1970,"female",58,189,138
45,1968,"male",110,115,195
65,1948,"female",196,655,511
48,1965,"female",391,750,819
26,1987,"male",94,132,158
32,1981,"male",227,371,178
22,1991,"female",651,490,311
32,1981,"female",169,917,922
30,1983,"female",276,315,234
53,1960,"female",129,730,248
31,1982,"female",111,1156,509
36,1977,"female",161,607,1349
18,1995,"female",489,567,227
15,1998,"male",554,978,1478
16,1997,"female",1517,2203,803
23,1990,"male",620,1269,324
28,1985,"female",128,1262,407
19,1994,"female",218,820,614
51,1962,"female",280,1173,190
49,1964,"male",223,212,151
15,1998,"female",1331,471,674
21,1992,"male",461,529,575
66,1947,"male",741,312,562
35,1978,"male",55,613,108
24,1989,"male",425,2911,1534
36,1977,"male",211,187,107
35,1978,"female",80,1393,3380
62,1951,"female",216,893,205
18,1995,"female",416,1410,902
28,1985,"female",212,359,757
51,1962,"female",59,690,265
42,1971,"male",330,216,124
32,1981,"female",147,110,310
52,1961,"male",76,250,269
18,1995,"female",504,176,174
37,1976,"female",57,132,124
24,1989,"female",231,714,300
48,1965,"female",158,2314,1105
25,1988,"female",172,103,224
54,1959,"female",180,474,106
51,1962,"female",74,124,113
20,1993,"female",309,543,391
63,1950,"female",110,382,381
22,1991,"male",501,104,134
42,1971,"female",967,2644,928
32,1981,"female",214,381,182
15,1998,"female",546,249,901
63,1950,"female",69,261,160
52,1961,"female",256,758,321
26,1987,"female",267,139,186
22,1991,"female",134,1709,3330
18,1995,"male",966,523,232
37,1976,"female",435,157,176
27,1986,"female",142,163,145
16,1997,"male",77,1091,901
19,1994,"male",191,173,144
19,1994,"female",101,249,142
22,1991,"female",113,399,237
18,1995,"female",1579,137,1468
52,1961,"male",243,517,898
18,1995,"male",2255,1050,2136
51,1962,"female",422,1722,574
20,1993,"female",853,4372,2868
27,1986,"female",114,795,561
15,1998,"female",104,333,148
50,1963,"female",324,563,136
23,1990,"female",857,1562,1033
62,1951,"female",591,558,751
42,1971,"female",539,2850,2630
14,1999,"male",237,812,186
18,1995,"female",417,340,303
24,1989,"female",407,794,290
28,1985,"female",246,1755,564
18,1995,"female",966,505,555
20,1993,"female",1191,231,358
21,1992,"male",259,2004,1296
18,1995,"male",245,266,134
65,1948,"female",97,767,242
17,1996,"female",2154,230,199
19,1994,"male",819,188,121
44,1969,"female",85,172,121
33,1980,"female",77,233,123
46,1967,"female",812,191,428
35,1978,"male",97,326,127
30,1983,"female",115,103,125
26,1987,"female",1137,862,390
65,1948,"female",53,159,224
63,1950,"female",448,506,295
49,1964,"female",509,256,694
18,1995,"male",299,296,271
19,1994,"female",242,1848,1891
43,1970,"female",674,1842,856
25,1988,"male",314,258,165
24,1989,"male",208,656,170
33,1980,"male",131,175,247
58,1955,"male",311,147,151
37,1976,"female",242,473,270
24,1989,"male",97,985,460
17,1996,"male",531,601,574
47,1966,"female",228,1236,568
38,1975,NA,244,2906,4993
15,1998,"female",630,903,662
29,1984,"male",150,311,328
37,1976,"female",1282,1007,845
57,1956,"female",2521,467,209
57,1956,"male",377,413,204
45,1968,"female",147,900,493
63,1950,"female",63,429,170
55,1958,"female",133,500,165
16,1997,"female",337,1009,988
17,1996,"female",4701,184,4803
33,1980,"female",84,389,183
40,1973,"female",201,216,283
17,1996,"female",102,1579,350
15,1998,"female",2989,842,1254
53,1960,"female",76,545,136
15,1998,"male",516,1515,217
44,1969,"female",944,1260,423
52,1961,"female",74,186,188
29,1984,"female",61,371,329
15,1998,"female",483,1378,571
27,1986,"female",456,1305,685
19,1994,"male",1148,340,1236
18,1995,"female",332,1134,509
55,1958,"female",92,973,282
49,1964,"female",79,413,373
18,1995,"male",576,1929,294
55,1958,"female",315,111,419
21,1992,"male",173,240,119
21,1992,"female",276,117,272
23,1990,"female",438,239,369
16,1997,"male",404,209,148
24,1989,"male",890,126,266
20,1993,"female",204,2262,1255
23,1990,"female",239,617,1288
37,1976,"female",123,1364,599
54,1959,"female",87,161,662
39,1974,"male",246,300,527
63,1950,"female",172,2394,700
19,1994,"male",744,1628,353
18,1995,"female",1190,243,204
39,1974,"female",258,2780,3075
15,1998,"female",942,763,397
25,1988,"male",86,184,145
29,1984,"male",464,167,143
16,1997,"female",511,2441,1321
32,1981,"female",392,231,264
19,1994,"female",70,221,150
19,1994,"female",460,662,240
32,1981,"male",1039,708,400
20,1993,"male",920,1088,1891
50,1963,"male",741,1434,1566
18,1995,"female",1132,668,1380
27,1986,"female",77,603,451
38,1975,"female",137,311,475
52,1961,"male",120,160,168
21,1992,"female",752,1679,1252
33,1980,"female",98,107,320
38,1975,"female",227,244,266
16,1997,"female",2502,1870,883
23,1990,"female",213,271,184
45,1968,"female",276,1498,376
24,1989,"male",68,1815,904
28,1985,"female",404,533,343
20,1993,"female",478,1651,1089
22,1991,"male",75,625,160
19,1994,"male",159,523,444
24,1989,"female",267,910,551
23,1990,"male",408,130,148
17,1996,"female",697,347,479
37,1976,"female",94,325,858
62,1951,"female",72,210,179
51,1962,"female",74,315,201
37,1976,"female",311,139,700
19,1994,"male",77,132,143
23,1990,"male",505,267,143
21,1992,"female",375,311,1323
41,1972,"female",930,2796,2069
46,1967,"female",278,248,170
18,1995,"male",306,334,129
21,1992,"female",1174,323,1165
18,1995,"female",1948,159,776
21,1992,"female",280,159,309
17,1996,"female",1659,349,760
29,1984,"male",576,279,299
22,1991,"female",237,191,150
45,1968,"female",727,1144,1083
22,1991,"female",144,1451,1667
41,1972,"female",164,103,161
35,1978,"female",673,166,527
29,1984,"female",609,121,240
16,1997,"female",274,103,558
20,1993,"female",344,702,448
29,1984,"male",117,1177,665
17,1996,"female",597,2797,1007
25,1988,"male",607,1097,334
19,1994,"female",1204,533,313
33,1980,"male",178,255,294
23,1990,"female",302,315,282
47,1966,"female",173,359,316
33,1980,"female",79,312,106
18,1995,"female",1733,849,1170
19,1994,"male",362,322,168
29,1984,"male",631,1099,2271
63,1950,"female",128,265,118
14,1999,"female",357,1604,389
42,1971,"male",78,630,563
50,1963,"female",72,2432,201
18,1995,"male",94,1822,468
58,1955,"female",152,418,744
32,1981,"female",112,1114,283
28,1985,"female",105,112,199
22,1991,"female",183,863,122
19,1994,"female",373,735,595
44,1969,"male",133,451,187
20,1993,"female",52,278,414
59,1954,"female",74,467,221
52,1961,"female",343,2249,336
13,2000,"female",249,145,382
21,1992,"female",446,1552,2325
24,1989,"female",378,1375,1451
17,1996,"female",3735,852,929
62,1951,"female",114,299,102
49,1964,"female",161,104,154
19,1994,"female",257,115,492
23,1990,"female",424,2642,1362
30,1983,"male",102,1115,258
16,1997,"female",254,887,271
18,1995,"female",750,303,267
19,1994,"female",461,116,249
49,1964,"female",106,131,220
13,2000,"female",284,518,1208
20,1993,"female",631,300,321
16,1997,"female",185,226,291
25,1988,"female",169,388,150
28,1985,"female",705,454,427
24,1989,"female",209,289,279
54,1959,"male",217,897,300
16,1997,"female",394,1103,730
35,1978,"female",280,1159,446
19,1994,"male",243,689,422
62,1951,"female",193,638,474
28,1985,"female",95,2137,271
32,1981,"female",140,259,437
52,1961,"male",781,1204,1416
44,1969,"female",136,738,336
51,1962,"male",1007,695,380
14,1999,"female",240,211,248
28,1985,"male",1150,177,277
25,1988,"female",436,234,185
18,1995,"male",2958,806,764
50,1963,"female",532,535,654
21,1992,"female",576,123,213
22,1991,"female",398,179,188
20,1993,"female",146,831,427
54,1959,"female",114,478,362
21,1992,"female",224,129,118
47,1966,"female",75,519,156
28,1985,"female",70,776,1072
31,1982,"male",171,376,280
65,1948,"female",96,224,120
18,1995,"female",350,500,521
51,1962,"male",120,108,107
28,1985,"male",958,568,423
16,1997,"female",854,192,339
31,1982,"female",148,306,205
44,1969,"female",87,138,296
59,1954,"female",53,628,690
16,1997,"female",333,446,442
35,1978,"female",113,757,213
26,1987,"female",217,165,143
17,1996,"female",844,496,297
39,1974,"female",589,221,533
20,1993,"female",337,637,560
63,1950,"female",129,442,198
40,1973,"male",70,180,215
47,1966,"female",132,703,811
14,1999,"female",531,547,540
24,1989,"female",95,252,151
26,1987,"female",73,544,876
15,1998,"female",318,350,144
49,1964,"female",96,216,159
19,1994,"female",944,637,488
50,1963,"female",231,1603,1361
55,1958,"male",221,443,232
18,1995,"female",1779,197,226
23,1990,"female",352,584,610
35,1978,"male",92,811,113
61,1952,"female",109,1665,105
26,1987,"female",103,158,221
19,1994,"female",648,278,268
15,1998,"female",283,919,144
23,1990,"female",230,123,466
50,1963,"female",411,424,478
18,1995,"female",191,833,708
54,1959,"female",2417,3227,3110
63,1950,"female",281,249,315
22,1991,"male",327,1306,444
51,1962,"female",109,3253,1527
22,1991,"female",719,219,816
65,1948,"male",69,735,145
25,1988,"female",180,545,418
54,1959,"female",421,354,395
34,1979,"female",128,204,212
25,1988,"male",315,335,286
16,1997,"female",850,445,406
58,1955,"female",192,243,267
43,1970,"female",333,1994,1099
34,1979,"female",84,174,155
26,1987,"female",390,204,347
55,1958,"male",112,163,120
19,1994,"female",212,280,269
25,1988,"female",174,254,179
20,1993,"male",2803,4645,3668
19,1994,"male",431,259,475
45,1968,"female",261,1288,687
17,1996,"female",809,459,635
50,1963,"female",303,1521,1206
19,1994,"male",318,479,792
35,1978,"female",237,348,232
17,1996,"female",183,1865,199
36,1977,"male",824,945,496
18,1995,"female",1155,3786,3045
20,1993,"female",874,947,917
22,1991,"female",174,289,597
35,1978,"female",98,157,124
23,1990,"female",266,354,176
30,1983,"male",408,2355,519
52,1961,"female",1259,407,361
19,1994,"female",3874,243,1046
23,1990,"female",88,171,243
19,1994,"female",733,4219,4532
40,1973,"male",116,367,202
15,1998,"female",328,584,726
18,1995,"female",426,4708,3125
20,1993,"female",1872,466,1072
18,1995,"female",641,217,103
19,1994,"male",994,560,1914
40,1973,"female",99,418,173
46,1967,"female",181,547,325
23,1990,"female",220,184,273
51,1962,"female",173,2231,2233
16,1997,"male",910,290,623
18,1995,"female",584,476,1106
18,1995,"female",751,1471,1184
26,1987,"female",334,359,649
45,1968,"female",169,430,578
17,1996,"male",339,198,241
56,1957,"male",305,1387,1236
20,1993,"female",386,268,534
24,1989,"male",187,1525,1127
15,1998,"female",681,1719,1145
19,1994,"female",86,329,265
15,1998,"female",453,877,185
35,1978,"female",218,409,119
28,1985,"female",224,787,636
43,1970,"female",240,164,220
21,1992,"female",99,355,1155
28,1985,"female",606,957,867
20,1993,"male",467,190,249
15,1998,"female",756,1944,702
15,1998,"female",267,157,194
19,1994,"female",163,1097,591
26,1987,"female",234,113,248
13,2000,"female",1067,359,211
19,1994,"female",597,337,476
24,1989,"male",205,700,563
17,1996,"female",1254,1053,2248
19,1994,"female",87,1101,714
21,1992,"female",863,813,1152
20,1993,"female",260,176,296
24,1989,"male",122,136,182
30,1983,"female",111,320,196
20,1993,"female",627,841,834
15,1998,"female",475,217,329
35,1978,"female",116,386,170
17,1996,"female",1010,630,155
47,1966,"female",69,209,389
52,1961,"female",459,2096,866
31,1982,"female",645,481,853
31,1982,"female",261,1393,418
48,1965,"female",699,1866,1425
33,1980,"female",288,520,251
62,1951,"female",213,796,110
66,1947,"female",83,1995,222
21,1992,"female",975,3357,3744
21,1992,"female",389,563,3679
60,1953,"female",146,1315,206
31,1982,"female",207,1146,766
31,1982,"male",1906,1566,788
59,1954,"female",146,284,173
22,1991,"female",1326,1133,1968
23,1990,"male",1465,396,292
26,1987,"male",605,699,170
18,1995,"female",968,4521,3011
32,1981,"female",241,105,373
25,1988,"male",97,183,233
19,1994,"female",922,975,1247
37,1976,"female",123,608,202
43,1970,"female",97,1987,2000
18,1995,"female",701,492,534
28,1985,"female",335,836,868
51,1962,"female",314,308,198
21,1992,"female",233,219,330
55,1958,"male",2062,166,197
15,1998,"female",460,190,204
63,1950,"female",141,823,241
18,1995,"male",980,296,461
49,1964,"female",1761,858,2759
23,1990,"male",271,531,299
25,1988,"female",490,188,199
15,1998,"male",565,418,146
20,1993,"female",569,804,526
14,1999,"female",358,598,316
33,1980,"female",352,466,838
34,1979,"female",127,747,612
15,1998,"female",501,271,177
18,1995,"female",631,755,2405
26,1987,"male",70,569,109
20,1993,"male",142,581,709
22,1991,"female",259,133,177
17,1996,"male",1385,215,106
38,1975,"female",70,732,207
33,1980,"female",77,139,182
13,2000,"female",826,1024,683
19,1994,"male",66,784,527
15,1998,"female",1450,614,2925
21,1992,"male",2251,279,375
14,1999,"male",244,523,113
18,1995,"female",595,185,192
27,1986,"female",901,851,2310
19,1994,"female",1923,297,1775
23,1990,"female",63,509,111
59,1954,"female",474,1260,1461
44,1969,"female",487,3442,1872
29,1984,"female",437,373,358
21,1992,"female",201,586,412
25,1988,"female",190,160,106
19,1994,"female",341,249,310
62,1951,"female",99,1254,515
14,1999,"female",388,2199,1318
55,1958,"female",240,220,248
54,1959,"male",76,974,142
57,1956,"female",103,111,139
23,1990,"female",381,962,397
17,1996,"female",1053,1484,1338
54,1959,"female",171,2055,141
18,1995,"female",384,318,198
48,1965,"female",57,403,160
